open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1722489180000,-0.00030805,0.00002014,-0.00071103,-0.00043022,0,1722489239999,0,12,0,0,0
1722489240000,-0.00067908,-0.00030836,-0.00067908,-0.00030836,0,1722489299999,0,12,0,0,0
1722489300000,-0.00047179,-0.00020907,-0.00071852,-0.00052731,0,1722489359999,0,12,0,0,0
1722489360000,-0.00018588,-0.00018588,-0.00071273,-0.00040075,0,1722489419999,0,12,0,0,0
1722489420000,-0.00061027,-0.00021527,-0.00064566,-0.00032085,0,1722489479999,0,12,0,0,0
1722489480000,-0.00026692,-0.00025150,-0.00044457,-0.00031659,0,1722489539999,0,12,0,0,0
1722489540000,-0.00040092,-0.00022734,-0.00055470,-0.00032026,0,1722489599999,0,12,0,0,0
1722489600000,-0.00053132,-0.00003845,-0.00055984,-0.00055984,0,1722489659999,0,12,0,0,0
1722489660000,-0.00023543,-0.00005112,-0.00067541,-0.00036907,0,1722489719999,0,12,0,0,0
1722489720000,-0.00050837,-0.00037865,-0.00055323,-0.00038642,0,1722489779999,0,12,0,0,0
1722489780000,-0.00042446,-0.00015278,-0.00063157,-0.00063157,0,1722489839999,0,12,0,0,0
1722489840000,-0.00062898,-0.00046510,-0.00062898,-0.00059899,0,1722489899999,0,12,0,0,0
1722489900000,-0.00057614,0.00150609,-0.00096616,-0.00049426,0,1722489959999,0,12,0,0,0
1722489960000,-0.00063883,-0.00031112,-0.00072820,-0.00065983,0,1722490019999,0,12,0,0,0
1722490020000,-0.00055721,-0.00029217,-0.00055721,-0.00035076,0,1722490079999,0,12,0,0,0
1722490080000,-0.00038142,0.00036558,-0.00059554,-0.00059554,0,1722490139999,0,12,0,0,0
1722490140000,-0.00022864,-0.00022864,-0.00061210,-0.00042734,0,1722490199999,0,12,0,0,0
1722490200000,-0.00010983,-0.00010983,-0.00076773,-0.00059166,0,1722490259999,0,12,0,0,0
1722490260000,-0.00049240,-0.00035945,-0.00071086,-0.00067794,0,1722490319999,0,12,0,0,0
1722490320000,-0.00026695,-0.00026695,-0.00071200,-0.00046333,0,1722490379999,0,12,0,0,0
1722490380000,-0.00039817,-0.00023662,-0.00059176,-0.00051031,0,1722490439999,0,12,0,0,0
1722490440000,-0.00040111,-0.00030862,-0.00066606,-0.00065768,0,1722490499999,0,12,0,0,0
1722490500000,-0.00051562,-0.00019193,-0.00060483,-0.00032840,0,1722490559999,0,12,0,0,0
1722490560000,-0.00020037,-0.00016473,-0.00042256,-0.00032246,0,1722490619999,0,12,0,0,0
1722490620000,-0.00030900,-0.00021328,-0.00059557,-0.00028330,0,1722490679999,0,12,0,0,0
1722490680000,-0.00033282,-0.00004193,-0.00066680,-0.00056785,0,1722490739999,0,12,0,0,0
1722490740000,-0.00021645,-0.00021645,-0.00058710,-0.00053832,0,1722490799999,0,12,0,0,0
1722490800000,-0.00070175,-0.00041794,-0.00070814,-0.00051196,0,1722490859999,0,12,0,0,0
1722490860000,-0.00052818,-0.00022883,-0.00058597,-0.00022883,0,1722490919999,0,12,0,0,0
1722490920000,-0.00025348,-0.00025348,-0.00055462,-0.00042415,0,1722490979999,0,12,0,0,0
1722490980000,-0.00037151,-0.00027191,-0.00061949,-0.00052031,0,1722491039999,0,12,0,0,0
1722491040000,-0.00059685,-0.00007865,-0.00067995,-0.00044548,0,1722491099999,0,12,0,0,0
1722491100000,-0.00062664,0.00032623,-0.00062664,-0.00041440,0,1722491159999,0,12,0,0,0
1722491160000,-0.00041056,-0.00041056,-0.00076061,-0.00062237,0,1722491219999,0,12,0,0,0
1722491220000,-0.00056475,-0.00042551,-0.00056475,-0.00044785,0,1722491279999,0,12,0,0,0
1722491280000,-0.00060183,-0.00026308,-0.00065034,-0.00029438,0,1722491339999,0,12,0,0,0
1722491340000,-0.00038413,-0.00032715,-0.00064238,-0.00049793,0,1722491399999,0,12,0,0,0
1722491400000,-0.00037515,-0.00023053,-0.00049877,-0.00036511,0,1722491459999,0,12,0,0,0
1722491460000,-0.00031605,-0.00028688,-0.00049777,-0.00033850,0,1722491519999,0,12,0,0,0
1722491520000,-0.00051119,-0.00018759,-0.00053884,-0.00033487,0,1722491579999,0,12,0,0,0
1722491580000,-0.00044671,-0.00025634,-0.00050221,-0.00044473,0,1722491639999,0,12,0,0,0
1722491640000,-0.00048680,-0.00028734,-0.00048680,-0.00046009,0,1722491699999,0,12,0,0,0
1722491700000,-0.00048391,-0.00030558,-0.00048391,-0.00030558,0,1722491759999,0,12,0,0,0
1722491760000,-0.00031799,-0.00031791,-0.00042314,-0.00032292,0,1722491819999,0,12,0,0,0
1722491820000,-0.00036582,-0.00026307,-0.00052375,-0.00029369,0,1722491879999,0,12,0,0,0
1722491880000,-0.00033863,-0.00032673,-0.00038406,-0.00034320,0,1722491939999,0,12,0,0,0
1722491940000,-0.00058081,-0.00018022,-0.00058081,-0.00030373,0,1722491999999,0,12,0,0,0
1722492000000,-0.00023249,-0.00023249,-0.00061283,-0.00049861,0,1722492059999,0,12,0,0,0
1722492060000,-0.00038872,-0.00038872,-0.00070069,-0.00070069,0,1722492119999,0,12,0,0,0
1722492120000,-0.00052154,-0.00019800,-0.00071629,-0.00046793,0,1722492179999,0,12,0,0,0
1722492180000,-0.00039322,-0.00036178,-0.00077732,-0.00061898,0,1722492239999,0,12,0,0,0
1722492240000,-0.00025968,-0.00012110,-0.00062214,-0.00042041,0,1722492299999,0,12,0,0,0
1722492300000,-0.00058933,-0.00021338,-0.00065756,-0.00065756,0,1722492359999,0,12,0,0,0
1722492360000,-0.00054602,-0.00037654,-0.00087060,-0.00042469,0,1722492419999,0,12,0,0,0
1722492420000,-0.00032685,-0.00032685,-0.00073138,-0.00041955,0,1722492479999,0,12,0,0,0
1722492480000,-0.00049666,-0.00019292,-0.00054363,-0.00021793,0,1722492539999,0,12,0,0,0
1722492540000,-0.00039653,-0.00030940,-0.00052371,-0.00040827,0,1722492599999,0,12,0,0,0
1722492600000,-0.00043297,-0.00027199,-0.00053925,-0.00029667,0,1722492659999,0,12,0,0,0
1722492660000,-0.00032879,-0.00029231,-0.00060058,-0.00048405,0,1722492719999,0,12,0,0,0
1722492720000,-0.00028362,-0.00017707,-0.00038338,-0.00024935,0,1722492779999,0,12,0,0,0
1722492780000,-0.00022843,-0.00014094,-0.00026407,-0.00019363,0,1722492839999,0,12,0,0,0
1722492840000,-0.00028758,-0.00020407,-0.00032837,-0.00028970,0,1722492899999,0,12,0,0,0
1722492900000,-0.00030535,-0.00027179,-0.00062741,-0.00044505,0,1722492959999,0,12,0,0,0
1722492960000,-0.00044018,-0.00008674,-0.00060418,-0.00045285,0,1722493019999,0,12,0,0,0
1722493020000,-0.00048997,-0.00011225,-0.00080562,-0.00063213,0,1722493079999,0,12,0,0,0
1722493080000,-0.00061404,-0.00027397,-0.00069539,-0.00032202,0,1722493139999,0,12,0,0,0
1722493140000,-0.00027306,-0.00027306,-0.00061335,-0.00055444,0,1722493199999,0,12,0,0,0
1722493200000,-0.00039264,-0.00015895,-0.00067029,-0.00054745,0,1722493259999,0,12,0,0,0
1722493260000,-0.00040524,-0.00022959,-0.00056198,-0.00054739,0,1722493319999,0,12,0,0,0
1722493320000,-0.00041543,-0.00029298,-0.00055234,-0.00049822,0,1722493379999,0,12,0,0,0
1722493380000,-0.00050697,-0.00048884,-0.00083381,-0.00050317,0,1722493439999,0,12,0,0,0
1722493440000,-0.00043965,-0.00035248,-0.00064799,-0.00064799,0,1722493499999,0,12,0,0,0
1722493500000,-0.00053218,-0.00040883,-0.00059485,-0.00040883,0,1722493559999,0,12,0,0,0
1722493560000,-0.00052855,-0.00044652,-0.00068932,-0.00049517,0,1722493619999,0,12,0,0,0
1722493620000,-0.00039520,-0.00039520,-0.00061606,-0.00061438,0,1722493679999,0,12,0,0,0
1722493680000,-0.00053492,-0.00023130,-0.00088824,-0.00023130,0,1722493739999,0,12,0,0,0
1722493740000,-0.00042810,-0.00024758,-0.00047585,-0.00036789,0,1722493799999,0,12,0,0,0
1722493800000,-0.00030602,-0.00011102,-0.00054996,-0.00047878,0,1722493859999,0,12,0,0,0
1722493860000,-0.00056590,-0.00036304,-0.00077849,-0.00059920,0,1722493919999,0,12,0,0,0
1722493920000,-0.00044280,-0.00036009,-0.00082676,-0.00042371,0,1722493979999,0,12,0,0,0
1722493980000,-0.00045050,-0.00038058,-0.00081856,-0.00069260,0,1722494039999,0,12,0,0,0
1722494040000,-0.00078877,-0.00026529,-0.00078877,-0.00035167,0,1722494099999,0,12,0,0,0
1722494100000,-0.00061608,-0.00009911,-0.00074496,-0.00064130,0,1722494159999,0,12,0,0,0
1722494160000,-0.00071298,-0.00030508,-0.00071298,-0.00048808,0,1722494219999,0,12,0,0,0
1722494220000,-0.00017653,-0.00017653,-0.00062152,-0.00049512,0,1722494279999,0,12,0,0,0
1722494280000,-0.00066531,-0.00018158,-0.00066531,-0.00042746,0,1722494339999,0,12,0,0,0
1722494340000,-0.00036637,0.00141149,-0.00096466,-0.00096466,0,1722494399999,0,12,0,0,0
1722494400000,-0.00013738,-0.00013738,-0.00060611,-0.00055216,0,1722494459999,0,12,0,0,0
1722494460000,-0.00041754,-0.00038071,-0.00058997,-0.00048143,0,1722494519999,0,12,0,0,0
1722494520000,-0.00048333,-0.00040550,-0.00053226,-0.00041919,0,1722494579999,0,12,0,0,0
1722494580000,-0.00059305,-0.00041352,-0.00059305,-0.00051042,0,1722494639999,0,12,0,0,0
1722494640000,-0.00043650,-0.00033447,-0.00062371,-0.00062371,0,1722494699999,0,12,0,0,0
1722494700000,-0.00068265,-0.00021722,-0.00077260,-0.00060969,0,1722494759999,0,12,0,0,0
1722494760000,-0.00040484,-0.00040484,-0.00082519,-0.00068327,0,1722494819999,0,12,0,0,0
1722494820000,-0.00072809,-0.00047143,-0.00087185,-0.00050321,0,1722494879999,0,12,0,0,0
1722494880000,-0.00054753,-0.00040697,-0.00064847,-0.00054073,0,1722494939999,0,12,0,0,0
1722494940000,-0.00027656,-0.00027656,-0.00078679,-0.00042632,0,1722494999999,0,12,0,0,0
1722495000000,-0.00033941,-0.00033941,-0.00067552,-0.00055231,0,1722495059999,0,12,0,0,0
1722495060000,-0.00061955,-0.00029039,-0.00075213,-0.00063165,0,1722495119999,0,12,0,0,0
1722495120000,-0.00037874,-0.00032053,-0.00066670,-0.00052177,0,1722495179999,0,12,0,0,0
1722495180000,-0.00048624,-0.00038351,-0.00064421,-0.00058271,0,1722495239999,0,12,0,0,0
1722495240000,-0.00058242,-0.00051786,-0.00071332,-0.00070329,0,1722495299999,0,12,0,0,0
1722495300000,-0.00049857,-0.00024679,-0.00070289,-0.00042825,0,1722495359999,0,12,0,0,0
1722495360000,-0.00046757,-0.00024516,-0.00046757,-0.00031410,0,1722495419999,0,12,0,0,0
1722495420000,-0.00014756,-0.00014427,-0.00055147,-0.00055147,0,1722495479999,0,12,0,0,0
1722495480000,-0.00046737,-0.00043738,-0.00072589,-0.00072589,0,1722495539999,0,12,0,0,0
1722495540000,-0.00078103,-0.00048818,-0.00081102,-0.00064930,0,1722495599999,0,12,0,0,0
1722495600000,-0.00045485,-0.00029598,-0.00067714,-0.00031864,0,1722495659999,0,12,0,0,0
1722495660000,-0.00039467,-0.00010127,-0.00044405,-0.00025789,0,1722495719999,0,12,0,0,0
1722495720000,-0.00044955,-0.00037939,-0.00064946,-0.00047370,0,1722495779999,0,12,0,0,0
1722495780000,-0.00059041,-0.00034423,-0.00070407,-0.00064422,0,1722495839999,0,12,0,0,0
1722495840000,-0.00049946,-0.00034495,-0.00063126,-0.00056629,0,1722495899999,0,12,0,0,0
1722495900000,-0.00048633,-0.00007804,-0.00048633,-0.00027884,0,1722495959999,0,12,0,0,0
1722495960000,-0.00042973,-0.00008036,-0.00060623,-0.00008036,0,1722496019999,0,12,0,0,0
1722496020000,-0.00034381,-0.00021504,-0.00051448,-0.00051448,0,1722496079999,0,12,0,0,0
1722496080000,-0.00049285,-0.00022881,-0.00059206,-0.00022881,0,1722496139999,0,12,0,0,0
1722496140000,-0.00052876,-0.00039085,-0.00075022,-0.00046041,0,1722496199999,0,12,0,0,0
1722496200000,-0.00037318,-0.00037318,-0.00059783,-0.00053753,0,1722496259999,0,12,0,0,0
1722496260000,-0.00047210,-0.00026757,-0.00047210,-0.00033005,0,1722496319999,0,12,0,0,0
1722496320000,-0.00033665,-0.00020488,-0.00037591,-0.00034022,0,1722496379999,0,12,0,0,0
1722496380000,-0.00044061,-0.00026557,-0.00050071,-0.00038319,0,1722496439999,0,12,0,0,0
1722496440000,-0.00049407,-0.00038836,-0.00067485,-0.00048656,0,1722496499999,0,12,0,0,0
1722496500000,-0.00048349,-0.00033570,-0.00078490,-0.00055367,0,1722496559999,0,12,0,0,0
1722496560000,-0.00053431,-0.00035695,-0.00072260,-0.00041880,0,1722496619999,0,12,0,0,0
1722496620000,-0.00047921,-0.00019033,-0.00061700,-0.00048989,0,1722496679999,0,12,0,0,0
1722496680000,-0.00073852,-0.00046033,-0.00084922,-0.00046033,0,1722496739999,0,12,0,0,0
1722496740000,-0.00051642,-0.00041768,-0.00066016,-0.00064337,0,1722496799999,0,12,0,0,0
1722496800000,-0.00063654,-0.00046528,-0.00085486,-0.00057509,0,1722496859999,0,12,0,0,0
1722496860000,-0.00058123,-0.00042416,-0.00070198,-0.00055778,0,1722496919999,0,12,0,0,0
1722496920000,-0.00060616,-0.00049560,-0.00075385,-0.00068935,0,1722496979999,0,12,0,0,0
1722496980000,-0.00057840,-0.00029366,-0.00057840,-0.00050848,0,1722497039999,0,12,0,0,0
1722497040000,-0.00053875,-0.00045693,-0.00057109,-0.00055382,0,1722497099999,0,12,0,0,0
1722497100000,-0.00054931,-0.00036678,-0.00054931,-0.00047641,0,1722497159999,0,12,0,0,0
1722497160000,-0.00063100,-0.00039934,-0.00063100,-0.00051945,0,1722497219999,0,12,0,0,0
1722497220000,-0.00051537,-0.00017080,-0.00052701,-0.00017080,0,1722497279999,0,12,0,0,0
1722497280000,-0.00029848,-0.00029848,-0.00065010,-0.00046386,0,1722497339999,0,12,0,0,0
1722497340000,-0.00049952,-0.00045961,-0.00065175,-0.00065175,0,1722497399999,0,12,0,0,0
1722497400000,-0.00050005,-0.00040428,-0.00079229,-0.00063864,0,1722497459999,0,12,0,0,0
1722497460000,-0.00066076,-0.00058802,-0.00092266,-0.00072003,0,1722497519999,0,12,0,0,0
1722497520000,-0.00063333,-0.00017262,-0.00067501,-0.00023078,0,1722497579999,0,12,0,0,0
1722497580000,-0.00023786,-0.00015411,-0.00046817,-0.00046817,0,1722497639999,0,12,0,0,0
1722497640000,-0.00044764,-0.00025776,-0.00060082,-0.00052942,0,1722497699999,0,12,0,0,0
1722497700000,-0.00066747,-0.00023826,-0.00066747,-0.00037817,0,1722497759999,0,12,0,0,0
1722497760000,-0.00054100,-0.00054100,-0.00085330,-0.00075664,0,1722497819999,0,12,0,0,0
1722497820000,-0.00057780,-0.00017167,-0.00063168,-0.00044085,0,1722497879999,0,12,0,0,0
1722497880000,-0.00035624,-0.00026541,-0.00060469,-0.00051044,0,1722497939999,0,12,0,0,0
1722497940000,-0.00049719,-0.00039686,-0.00063166,-0.00044976,0,1722497999999,0,12,0,0,0
1722498000000,-0.00046867,-0.00039541,-0.00072233,-0.00065219,0,1722498059999,0,12,0,0,0
1722498060000,-0.00026462,-0.00026462,-0.00062880,-0.00048426,0,1722498119999,0,12,0,0,0
1722498120000,-0.00048635,-0.00045603,-0.00062551,-0.00045603,0,1722498179999,0,12,0,0,0
1722498180000,-0.00037324,-0.00037324,-0.00061193,-0.00053695,0,1722498239999,0,12,0,0,0
1722498240000,-0.00056198,-0.00042187,-0.00070671,-0.00057259,0,1722498299999,0,12,0,0,0
1722498300000,-0.00066794,-0.00027838,-0.00066794,-0.00050837,0,1722498359999,0,12,0,0,0
1722498360000,-0.00050165,-0.00011824,-0.00059040,-0.00036686,0,1722498419999,0,12,0,0,0
1722498420000,-0.00032869,-0.00029774,-0.00053953,-0.00048704,0,1722498479999,0,12,0,0,0
1722498480000,-0.00053925,-0.00031742,-0.00069758,-0.00051336,0,1722498539999,0,12,0,0,0
1722498540000,-0.00040744,-0.00032554,-0.00055042,-0.00053888,0,1722498599999,0,12,0,0,0
1722498600000,-0.00051095,-0.00035765,-0.00067460,-0.00049874,0,1722498659999,0,12,0,0,0
1722498660000,-0.00048334,-0.00029130,-0.00056442,-0.00040201,0,1722498719999,0,12,0,0,0
1722498720000,-0.00055526,-0.00034908,-0.00069012,-0.00035957,0,1722498779999,0,12,0,0,0
1722498780000,-0.00046677,-0.00046132,-0.00067529,-0.00067529,0,1722498839999,0,12,0,0,0
1722498840000,-0.00065760,-0.00046909,-0.00103297,-0.00053879,0,1722498899999,0,12,0,0,0
1722498900000,-0.00058320,-0.00045683,-0.00078339,-0.00078339,0,1722498959999,0,12,0,0,0
1722498960000,-0.00078885,-0.00046272,-0.00081472,-0.00057304,0,1722499019999,0,12,0,0,0
1722499020000,-0.00055123,-0.00023937,-0.00055123,-0.00045912,0,1722499079999,0,12,0,0,0
1722499080000,-0.00045550,-0.00041702,-0.00055264,-0.00050818,0,1722499139999,0,12,0,0,0
1722499140000,-0.00068332,-0.00024206,-0.00068332,-0.00031649,0,1722499199999,0,12,0,0,0
1722499200000,-0.00052480,-0.00019914,-0.00060276,-0.00039704,0,1722499259999,0,12,0,0,0
1722499260000,-0.00018849,-0.00018849,-0.00047407,-0.00037280,0,1722499319999,0,12,0,0,0
1722499320000,-0.00037029,-0.00014395,-0.00051010,-0.00035971,0,1722499379999,0,12,0,0,0
1722499380000,-0.00015088,-0.00015088,-0.00065930,-0.00046951,0,1722499439999,0,12,0,0,0
1722499440000,-0.00025221,-0.00018860,-0.00051958,-0.00051958,0,1722499499999,0,12,0,0,0
1722499500000,-0.00056193,-0.00039519,-0.00056193,-0.00052631,0,1722499559999,0,12,0,0,0
1722499560000,-0.00054041,-0.00033069,-0.00066075,-0.00061149,0,1722499619999,0,12,0,0,0
1722499620000,-0.00060834,-0.00022240,-0.00068665,-0.00047506,0,1722499679999,0,12,0,0,0
1722499680000,-0.00045940,-0.00021137,-0.00063493,-0.00037025,0,1722499739999,0,12,0,0,0
1722499740000,-0.00053523,-0.00038314,-0.00053523,-0.00048627,0,1722499799999,0,12,0,0,0
1722499800000,-0.00049085,-0.00021355,-0.00050675,-0.00050675,0,1722499859999,0,12,0,0,0
1722499860000,-0.00033120,-0.00033120,-0.00060903,-0.00044889,0,1722499919999,0,12,0,0,0
1722499920000,-0.00025721,-0.00016809,-0.00065574,-0.00045456,0,1722499979999,0,12,0,0,0
1722499980000,-0.00050760,-0.00018067,-0.00059526,-0.00059526,0,1722500039999,0,12,0,0,0
1722500040000,-0.00053629,-0.00040488,-0.00055716,-0.00043952,0,1722500099999,0,12,0,0,0
1722500100000,-0.00046499,-0.00046499,-0.00055579,-0.00051210,0,1722500159999,0,12,0,0,0
1722500160000,-0.00051132,-0.00001312,-0.00053112,-0.00046556,0,1722500219999,0,12,0,0,0
1722500220000,-0.00052797,-0.00026241,-0.00060659,-0.00035375,0,1722500279999,0,12,0,0,0
1722500280000,-0.00025003,-0.00022217,-0.00045303,-0.00045303,0,1722500339999,0,12,0,0,0
1722500340000,-0.00031282,-0.00029057,-0.00054595,-0.00047574,0,1722500399999,0,12,0,0,0
1722500400000,-0.00039188,-0.00028523,-0.00063690,-0.00050895,0,1722500459999,0,12,0,0,0
1722500460000,-0.00052019,-0.00031536,-0.00053030,-0.00031717,0,1722500519999,0,12,0,0,0
1722500520000,-0.00024685,-0.00012723,-0.00037819,-0.00037819,0,1722500579999,0,12,0,0,0
1722500580000,-0.00039865,-0.00023749,-0.00056424,-0.00028047,0,1722500639999,0,12,0,0,0
1722500640000,-0.00028992,-0.00018682,-0.00040840,-0.00040840,0,1722500699999,0,12,0,0,0
1722500700000,-0.00035268,-0.00010637,-0.00048352,-0.00035530,0,1722500759999,0,12,0,0,0
1722500760000,-0.00027414,-0.00019796,-0.00052851,-0.00045650,0,1722500819999,0,12,0,0,0
1722500820000,-0.00058206,-0.00025359,-0.00058206,-0.00045591,0,1722500879999,0,12,0,0,0
1722500880000,-0.00044876,-0.00006809,-0.00044876,-0.00028541,0,1722500939999,0,12,0,0,0
1722500940000,-0.00040507,-0.00022897,-0.00058689,-0.00058689,0,1722500999999,0,12,0,0,0
1722501000000,-0.00048265,-0.00016331,-0.00058494,-0.00036856,0,1722501059999,0,12,0,0,0
1722501060000,-0.00027292,-0.00010954,-0.00042279,-0.00022952,0,1722501119999,0,12,0,0,0
1722501120000,-0.00040041,-0.00032362,-0.00076471,-0.00061246,0,1722501179999,0,12,0,0,0
1722501180000,-0.00038947,-0.00003260,-0.00051626,-0.00051442,0,1722501239999,0,12,0,0,0
1722501240000,-0.00048381,-0.00021124,-0.00048381,-0.00032308,0,1722501299999,0,12,0,0,0
1722501300000,-0.00043395,-0.00020534,-0.00051719,-0.00035638,0,1722501359999,0,12,0,0,0
1722501360000,-0.00034685,-0.00034685,-0.00059217,-0.00038512,0,1722501419999,0,12,0,0,0
1722501420000,-0.00038924,-0.00038924,-0.00058749,-0.00043189,0,1722501479999,0,12,0,0,0
1722501480000,-0.00054515,-0.00019593,-0.00055081,-0.00025527,0,1722501539999,0,12,0,0,0
1722501540000,-0.00044148,-0.00033070,-0.00052261,-0.00042797,0,1722501599999,0,12,0,0,0
1722501600000,-0.00044316,-0.00042131,-0.00059019,-0.00045332,0,1722501659999,0,12,0,0,0
1722501660000,-0.00040600,-0.00037434,-0.00058009,-0.00052032,0,1722501719999,0,12,0,0,0
1722501720000,-0.00052928,-0.00041994,-0.00066268,-0.00042565,0,1722501779999,0,12,0,0,0
1722501780000,-0.00043337,-0.00024563,-0.00060942,-0.00053349,0,1722501839999,0,12,0,0,0
1722501840000,-0.00060273,-0.00037141,-0.00060273,-0.00052047,0,1722501899999,0,12,0,0,0
1722501900000,-0.00050939,-0.00040852,-0.00067928,-0.00044280,0,1722501959999,0,12,0,0,0
1722501960000,-0.00047161,-0.00037659,-0.00053096,-0.00043207,0,1722502019999,0,12,0,0,0
1722502020000,-0.00043350,-0.00034738,-0.00062539,-0.00061141,0,1722502079999,0,12,0,0,0
1722502080000,-0.00052418,-0.00034708,-0.00064338,-0.00056555,0,1722502139999,0,12,0,0,0
1722502140000,-0.00056033,-0.00053569,-0.00060596,-0.00060556,0,1722502199999,0,12,0,0,0
1722502200000,-0.00046709,-0.00027834,-0.00050700,-0.00049663,0,1722502259999,0,12,0,0,0
1722502260000,-0.00049642,-0.00025433,-0.00049642,-0.00049591,0,1722502319999,0,12,0,0,0
1722502320000,-0.00041326,-0.00023569,-0.00046201,-0.00040188,0,1722502379999,0,12,0,0,0
1722502380000,-0.00044876,-0.00028099,-0.00044876,-0.00043399,0,1722502439999,0,12,0,0,0
1722502440000,-0.00043499,-0.00026642,-0.00043499,-0.00028542,0,1722502499999,0,12,0,0,0
1722502500000,-0.00030484,-0.00030484,-0.00051862,-0.00040089,0,1722502559999,0,12,0,0,0
1722502560000,-0.00039360,-0.00039360,-0.00059755,-0.00044077,0,1722502619999,0,12,0,0,0
1722502620000,-0.00045159,-0.00025908,-0.00060485,-0.00038399,0,1722502679999,0,12,0,0,0
1722502680000,-0.00050556,-0.00034649,-0.00050556,-0.00036660,0,1722502739999,0,12,0,0,0
1722502740000,-0.00044048,-0.00033978,-0.00060695,-0.00033978,0,1722502799999,0,12,0,0,0
1722502800000,-0.00043589,-0.00003282,-0.00073534,-0.00058934,0,1722502859999,0,12,0,0,0
1722502860000,-0.00059584,-0.00037368,-0.00080030,-0.00080030,0,1722502919999,0,12,0,0,0
1722502920000,-0.00071022,-0.00040808,-0.00071022,-0.00045713,0,1722502979999,0,12,0,0,0
1722502980000,-0.00046120,-0.00028516,-0.00058429,-0.00053973,0,1722503039999,0,12,0,0,0
1722503040000,-0.00061972,-0.00038433,-0.00074290,-0.00038433,0,1722503099999,0,12,0,0,0
1722503100000,-0.00043815,-0.00031534,-0.00062876,-0.00051575,0,1722503159999,0,12,0,0,0
1722503160000,-0.00052581,-0.00046227,-0.00058906,-0.00046227,0,1722503219999,0,12,0,0,0
1722503220000,-0.00048635,-0.00037747,-0.00051573,-0.00037747,0,1722503279999,0,12,0,0,0
1722503280000,-0.00037829,-0.00025096,-0.00060779,-0.00052009,0,1722503339999,0,12,0,0,0
1722503340000,-0.00041583,-0.00028653,-0.00048565,-0.00028653,0,1722503399999,0,12,0,0,0
1722503400000,-0.00034509,-0.00025765,-0.00049320,-0.00032569,0,1722503459999,0,12,0,0,0
1722503460000,-0.00034906,-0.00021435,-0.00045186,-0.00041063,0,1722503519999,0,12,0,0,0
1722503520000,-0.00030097,-0.00028024,-0.00050996,-0.00033227,0,1722503579999,0,12,0,0,0
1722503580000,-0.00026013,-0.00026013,-0.00048408,-0.00044728,0,1722503639999,0,12,0,0,0
1722503640000,-0.00077596,-0.00006580,-0.00077596,-0.00062155,0,1722503699999,0,12,0,0,0
1722503700000,-0.00062412,-0.00046489,-0.00068476,-0.00046489,0,1722503759999,0,12,0,0,0
1722503760000,-0.00053436,-0.00023561,-0.00060086,-0.00032026,0,1722503819999,0,12,0,0,0
1722503820000,-0.00054420,-0.00032635,-0.00066491,-0.00043972,0,1722503879999,0,12,0,0,0
1722503880000,-0.00018563,-0.00018563,-0.00058527,-0.00047021,0,1722503939999,0,12,0,0,0
1722503940000,-0.00046312,-0.00016336,-0.00054302,-0.00030499,0,1722503999999,0,12,0,0,0
1722504000000,-0.00038080,-0.00034112,-0.00050475,-0.00039828,0,1722504059999,0,12,0,0,0
1722504060000,-0.00036609,-0.00022758,-0.00057182,-0.00035577,0,1722504119999,0,12,0,0,0
1722504120000,-0.00047130,-0.00024082,-0.00058583,-0.00047837,0,1722504179999,0,12,0,0,0
1722504180000,-0.00047439,-0.00042535,-0.00061337,-0.00055240,0,1722504239999,0,12,0,0,0
1722504240000,-0.00054465,-0.00039647,-0.00055693,-0.00052353,0,1722504299999,0,12,0,0,0
1722504300000,-0.00022241,-0.00022241,-0.00068151,-0.00056898,0,1722504359999,0,12,0,0,0
1722504360000,-0.00057133,-0.00028837,-0.00057133,-0.00050600,0,1722504419999,0,12,0,0,0
1722504420000,-0.00052557,-0.00045143,-0.00060612,-0.00058353,0,1722504479999,0,12,0,0,0
1722504480000,-0.00058389,-0.00046951,-0.00058389,-0.00051513,0,1722504539999,0,12,0,0,0
1722504540000,-0.00052274,-0.00037615,-0.00083868,-0.00057621,0,1722504599999,0,12,0,0,0
1722504600000,-0.00066270,-0.00056843,-0.00082100,-0.00080897,0,1722504659999,0,12,0,0,0
1722504660000,-0.00083690,-0.00041397,-0.00083690,-0.00055372,0,1722504719999,0,12,0,0,0
1722504720000,-0.00055915,-0.00041737,-0.00059465,-0.00059465,0,1722504779999,0,12,0,0,0
1722504780000,-0.00035513,-0.00035513,-0.00066492,-0.00054686,0,1722504839999,0,12,0,0,0
1722504840000,-0.00053792,-0.00040440,-0.00057108,-0.00049567,0,1722504899999,0,12,0,0,0
1722504900000,-0.00053866,-0.00029864,-0.00077399,-0.00058950,0,1722504959999,0,12,0,0,0
1722504960000,-0.00059677,-0.00042729,-0.00063491,-0.00042729,0,1722505019999,0,12,0,0,0
1722505020000,-0.00052045,-0.00039347,-0.00060050,-0.00054574,0,1722505079999,0,12,0,0,0
1722505080000,-0.00047796,-0.00021326,-0.00050325,-0.00048459,0,1722505139999,0,12,0,0,0
1722505140000,-0.00047903,-0.00038898,-0.00056649,-0.00048867,0,1722505199999,0,12,0,0,0
1722505200000,-0.00057782,-0.00039327,-0.00059015,-0.00054896,0,1722505259999,0,12,0,0,0
